customer_id,tenure_months,contract,internet_service,paperless_billing,payment_method,monthly_charges,total_charges,churn
C00382,57,Month-to-month,Fiber optic,Yes,Credit card,41.4,2035.4,0
C00383,28,Two year,Fiber optic,Yes,Mailed check,105.5,2930.15,0
C00384,60,Month-to-month,No internet,No,Electronic check,47.69,2685.96,0
C00385,67,Two year,DSL,Yes,Mailed check,100.84,6030.57,0
C00386,23,One year,No internet,No,Credit card,42.04,894.04,0
C00387,51,Month-to-month,No internet,Yes,Credit card,45.72,2230.7,0
C00388,30,One year,Fiber optic,Yes,Credit card,42.57,1227.19,0
C00389,29,Two year,Fiber optic,Yes,Credit card,55.73,1531.88,0
C00390,57,Two year,No internet,Yes,Bank transfer,24.39,1219.76,0
C00391,65,Month-to-month,DSL,No,Bank transfer,79.98,4909.54,0
C00392,47,Month-to-month,Fiber optic,No,Mailed check,42.22,1775.36,0
C00393,16,Month-to-month,No internet,No,Mailed check,38.24,523.02,0
C00394,26,Month-to-month,No internet,No,Mailed check,58.97,1349.33,0
C00395,32,Two year,DSL,Yes,Bank transfer,31.86,873.94,0
C00396,23,Two year,Fiber optic,No,Electronic check,119.59,2705.56,0
C00397,13,One year,DSL,No,Bank transfer,95.03,1119.76,0
C00398,20,Month-to-month,Fiber optic,No,Bank transfer,70.43,1382.24,0
C00399,58,Month-to-month,Fiber optic,No,Mailed check,62.7,3489.0,0
C00400,49,Month-to-month,No internet,Yes,Bank transfer,38.5,1718.03,0
C00401,21,Month-to-month,Fiber optic,Yes,Credit card,39.07,794.91,1
C00402,12,One year,Fiber optic,Yes,Credit card,97.61,1008.4,0
C00403,49,Two year,Fiber optic,No,Electronic check,105.87,4558.38,0
C00404,50,Two year,Fiber optic,No,Credit card,34.2,1578.28,0
C00405,72,One year,DSL,No,Mailed check,69.3,4889.72,0
C00406,24,Month-to-month,No internet,No,Credit card,30.12,686.38,1
C00407,12,Two year,DSL,No,Credit card,31.49,335.35,0
C00408,68,One year,No internet,Yes,Electronic check,27.84,1730.85,0
C00409,46,Two year,DSL,Yes,Credit card,56.57,2462.37,0
C00410,43,Month-to-month,Fiber optic,Yes,Bank transfer,55.3,2122.7,0
C00411,26,Month-to-month,DSL,No,Electronic check,79.06,1865.07,1
C00412,28,Two year,No internet,Yes,Electronic check,52.6,1435.93,0
C00413,14,Month-to-month,Fiber optic,Yes,Credit card,63.04,877.68,1
C00414,48,Month-to-month,DSL,No,Mailed check,80.7,3321.98,0
C00415,36,Month-to-month,No internet,Yes,Mailed check,52.47,1869.09,1
C00416,1,Month-to-month,Fiber optic,No,Bank transfer,53.07,51.35,0
C00417,56,Two year,DSL,Yes,Bank transfer,70.79,3885.44,0
C00418,13,Month-to-month,Fiber optic,No,Electronic check,47.3,556.86,1
C00419,18,Two year,No internet,Yes,Electronic check,32.41,558.37,0
C00420,16,Two year,Fiber optic,Yes,Bank transfer,78.39,1123.08,0
C00421,23,Month-to-month,Fiber optic,No,Electronic check,87.1,1812.51,0
C00422,45,Month-to-month,Fiber optic,No,Bank transfer,62.69,2419.41,1
C00423,27,Month-to-month,Fiber optic,No,Mailed check,31.4,846.08,1
C00424,44,Two year,DSL,No,Bank transfer,58.36,2397.41,0
C00425,28,One year,Fiber optic,No,Electronic check,77.57,1981.52,0
C00426,71,Month-to-month,DSL,Yes,Electronic check,113.88,7217.64,0
C00427,63,Month-to-month,Fiber optic,Yes,Bank transfer,118.57,6753.14,1
C00428,29,One year,DSL,No,Electronic check,78.7,2001.07,0
C00429,23,One year,DSL,No,Mailed check,69.88,1508.43,0
C00430,22,Month-to-month,Fiber optic,Yes,Mailed check,102.1,2000.63,1
C00431,72,One year,DSL,No,Electronic check,103.95,6854.22,0
C00432,57,Month-to-month,DSL,Yes,Electronic check,93.67,5307.56,1
C00433,57,One year,Fiber optic,No,Credit card,67.82,3845.65,0
C00434,69,Two year,No internet,Yes,Mailed check,58.66,3925.49,0
C00435,37,Two year,Fiber optic,Yes,Credit card,67.15,2155.86,0
C00436,66,Month-to-month,No internet,No,Mailed check,50.0,2979.87,0
C00437,48,Two year,DSL,No,Bank transfer,41.59,1866.14,0
C00438,51,Month-to-month,DSL,Yes,Bank transfer,67.54,2930.8,0
C00439,45,One year,Fiber optic,Yes,Bank transfer,54.32,2406.82,0
C00440,15,Month-to-month,DSL,No,Credit card,31.9,474.18,0
C00441,69,Two year,DSL,No,Bank transfer,32.74,2142.12,0
C00442,26,One year,DSL,No,Credit card,70.52,1704.48,0
C00443,52,Month-to-month,DSL,No,Mailed check,95.78,4533.83,1
C00444,33,Month-to-month,Fiber optic,Yes,Credit card,55.94,1601.21,0
C00445,45,One year,DSL,No,Bank transfer,36.22,1512.88,0
C00446,60,One year,No internet,No,Bank transfer,57.36,2941.59,0
C00447,29,One year,Fiber optic,Yes,Bank transfer,44.22,1243.25,1
C00448,50,Two year,DSL,No,Mailed check,116.23,5717.68,0
C00449,6,Two year,Fiber optic,No,Credit card,44.11,238.91,1
C00450,29,Month-to-month,DSL,No,Bank transfer,38.29,1091.89,1
C00451,24,Month-to-month,Fiber optic,Yes,Bank transfer,114.8,2749.42,0
C00452,58,One year,DSL,Yes,Bank transfer,54.48,2782.75,0
C00453,68,Month-to-month,No internet,Yes,Bank transfer,36.56,2466.48,1
C00454,20,One year,DSL,Yes,Bank transfer,108.97,2072.1,0
C00455,24,Month-to-month,DSL,No,Mailed check,38.0,872.58,0
C00456,29,Month-to-month,DSL,Yes,Electronic check,90.76,2599.76,0
C00457,12,Month-to-month,No internet,No,Credit card,38.54,421.09,1
C00458,22,Month-to-month,No internet,Yes,Mailed check,21.4,464.11,0
C00459,36,Month-to-month,No internet,Yes,Electronic check,57.65,2054.0,0
C00460,30,Month-to-month,Fiber optic,Yes,Credit card,34.72,1035.43,0
C00461,15,One year,DSL,No,Mailed check,97.47,1303.18,0
C00462,27,Two year,DSL,Yes,Bank transfer,46.02,1225.16,1
C00463,13,Two year,No internet,No,Mailed check,32.44,390.5,0
C00464,67,One year,DSL,Yes,Bank transfer,114.24,6572.01,0
C00465,22,Month-to-month,No internet,No,Credit card,43.56,852.73,0
C00466,58,Two year,Fiber optic,No,Electronic check,42.17,2260.01,0
C00467,34,Month-to-month,DSL,No,Mailed check,88.09,2610.6,0
C00468,31,Month-to-month,No internet,Yes,Electronic check,31.16,930.35,0
C00469,69,Month-to-month,DSL,Yes,Bank transfer,79.28,5354.08,0
C00470,53,One year,DSL,Yes,Mailed check,54.6,2758.53,0
C00471,40,One year,Fiber optic,Yes,Mailed check,73.46,2542.79,0
C00472,50,Month-to-month,DSL,No,Bank transfer,113.66,5205.19,0
C00473,13,Month-to-month,DSL,Yes,Bank transfer,49.87,554.62,1
C00474,24,Month-to-month,Fiber optic,Yes,Bank transfer,88.09,1892.83,1
C00475,72,One year,Fiber optic,No,Mailed check,36.82,2363.23,0
C00476,13,Month-to-month,Fiber optic,Yes,Credit card,81.48,954.44,0
C00477,54,One year,No internet,No,Electronic check,48.11,2562.49,0
C00478,28,One year,DSL,Yes,Credit card,69.97,1912.31,0
C00479,47,Month-to-month,Fiber optic,Yes,Bank transfer,79.19,3180.53,0
C00480,55,Month-to-month,Fiber optic,No,Credit card,100.74,5001.81,1
C00481,18,One year,DSL,No,Mailed check,44.51,790.72,0
C00482,3,Two year,DSL,No,Bank transfer,100.43,280.78,0
C00483,27,Month-to-month,DSL,No,Bank transfer,114.52,2953.19,1
C00484,59,Two year,DSL,No,Electronic check,113.58,6131.88,0
C00485,46,Month-to-month,Fiber optic,No,Mailed check,59.26,2562.17,1
C00486,72,Month-to-month,Fiber optic,Yes,Electronic check,62.24,4474.66,0
C00487,62,One year,Fiber optic,No,Bank transfer,83.84,4602.8,0
C00488,44,Month-to-month,Fiber optic,No,Bank transfer,31.4,1347.35,0
C00489,45,Two year,No internet,No,Mailed check,46.21,1947.84,0
C00490,44,Month-to-month,No internet,Yes,Electronic check,32.96,1295.34,0
C00491,35,Month-to-month,DSL,No,Credit card,105.54,3317.01,1
C00492,34,Month-to-month,No internet,No,Electronic check,30.7,946.31,0
C00493,36,Month-to-month,Fiber optic,Yes,Mailed check,111.28,3576.31,0
C00494,39,Month-to-month,Fiber optic,No,Credit card,107.13,3767.62,0
C00495,38,Month-to-month,DSL,No,Bank transfer,55.08,1799.82,0
C00496,58,Month-to-month,Fiber optic,Yes,Bank transfer,108.0,5571.38,0
C00497,33,One year,DSL,Yes,Electronic check,103.0,3366.41,0
C00498,65,Month-to-month,Fiber optic,No,Mailed check,98.87,6295.55,0
C00499,25,Two year,DSL,Yes,Credit card,31.29,733.76,0
C00500,54,Month-to-month,Fiber optic,No,Electronic check,58.54,2925.25,0
C00501,44,Month-to-month,Fiber optic,No,Bank transfer,104.3,4536.25,0
C00502,35,Two year,DSL,Yes,Bank transfer,32.48,1118.36,0
C00503,42,One year,DSL,Yes,Electronic check,83.46,3135.83,0
C00504,58,Two year,DSL,No,Electronic check,30.3,1721.25,0
C00505,47,One year,Fiber optic,Yes,Mailed check,89.3,3835.96,0
C00506,28,One year,DSL,No,Mailed check,89.89,2475.65,0
C00507,54,One year,Fiber optic,Yes,Mailed check,46.74,2271.24,0
C00508,47,One year,Fiber optic,Yes,Mailed check,100.82,4663.37,0
C00509,19,Month-to-month,Fiber optic,Yes,Bank transfer,50.78,848.58,1
C00510,63,Month-to-month,Fiber optic,Yes,Mailed check,60.69,3608.05,1
C00511,53,Month-to-month,Fiber optic,No,Credit card,119.05,5963.71,1
C00512,47,One year,Fiber optic,No,Mailed check,78.0,3358.27,0
C00513,67,Month-to-month,DSL,No,Bank transfer,54.32,3259.98,1
C00514,32,Two year,Fiber optic,Yes,Bank transfer,32.52,966.14,0
C00515,28,Month-to-month,DSL,Yes,Credit card,86.62,2363.45,0
C00516,50,Month-to-month,No internet,No,Electronic check,57.13,2577.75,0
C00517,12,Month-to-month,No internet,No,Mailed check,55.63,568.24,1
C00518,51,Month-to-month,No internet,Yes,Electronic check,29.22,1478.65,1
C00519,2,Month-to-month,DSL,Yes,Bank transfer,72.76,132.97,0
C00520,39,One year,DSL,Yes,Mailed check,71.81,2706.57,0
C00521,10,Month-to-month,DSL,No,Mailed check,112.91,1078.66,1
C00522,9,Month-to-month,Fiber optic,Yes,Credit card,65.01,513.3,0
C00523,44,One year,DSL,No,Mailed check,98.16,3881.61,0
C00524,68,One year,DSL,Yes,Mailed check,111.94,7481.6,0
C00525,69,Two year,Fiber optic,Yes,Bank transfer,67.76,4437.16,0
C00526,52,Month-to-month,Fiber optic,No,Mailed check,69.7,3541.86,1
C00527,34,Month-to-month,No internet,Yes,Credit card,48.53,1478.9,0
C00528,34,Month-to-month,DSL,No,Bank transfer,118.13,3490.06,1
C00529,17,Two year,Fiber optic,No,Credit card,92.71,1554.96,0
C00530,12,One year,DSL,No,Mailed check,46.97,512.64,0
C00531,49,Month-to-month,Fiber optic,Yes,Bank transfer,89.46,3934.57,0
C00532,69,Month-to-month,DSL,Yes,Electronic check,35.43,2360.11,0
C00533,69,One year,No internet,No,Mailed check,22.42,1510.89,0
C00534,61,Month-to-month,DSL,Yes,Bank transfer,44.6,2544.33,0
C00535,38,One year,DSL,Yes,Electronic check,82.5,2702.56,1
C00536,71,One year,DSL,Yes,Bank transfer,73.64,5113.32,0
C00537,35,Two year,DSL,No,Mailed check,42.39,1393.73,0
C00538,18,Month-to-month,Fiber optic,No,Bank transfer,65.87,1164.55,1
C00539,6,Month-to-month,Fiber optic,Yes,Credit card,45.91,266.34,1
C00540,5,Month-to-month,Fiber optic,Yes,Mailed check,75.44,345.17,1
C00541,27,Two year,DSL,Yes,Bank transfer,51.74,1260.69,0
C00542,25,Month-to-month,Fiber optic,No,Bank transfer,64.82,1484.25,0
C00543,23,One year,Fiber optic,No,Bank transfer,93.28,2130.7,0
C00544,1,One year,DSL,Yes,Mailed check,51.12,49.36,0
C00545,13,Month-to-month,Fiber optic,No,Mailed check,38.69,437.53,1
C00546,3,Month-to-month,Fiber optic,Yes,Mailed check,51.62,139.61,0
C00547,71,One year,Fiber optic,No,Mailed check,33.15,2216.55,0
C00548,43,One year,No internet,No,Credit card,40.0,1463.95,0
C00549,59,Month-to-month,Fiber optic,No,Mailed check,86.54,4874.18,0
C00550,29,Month-to-month,DSL,Yes,Bank transfer,32.39,938.8,1
C00551,31,Two year,DSL,No,Credit card,31.35,913.57,0
C00552,60,Month-to-month,No internet,Yes,Bank transfer,36.64,2132.39,0
C00553,50,Month-to-month,DSL,Yes,Credit card,78.18,3683.59,1
C00554,52,Month-to-month,Fiber optic,Yes,Bank transfer,73.52,3302.16,1
C00555,59,Month-to-month,DSL,Yes,Bank transfer,97.76,5453.3,0
C00556,29,Two year,Fiber optic,Yes,Bank transfer,48.79,1315.59,0
C00557,56,Month-to-month,Fiber optic,Yes,Mailed check,105.11,5021.39,1
C00558,20,One year,Fiber optic,No,Bank transfer,79.65,1379.99,0
C00559,63,Two year,No internet,Yes,Electronic check,40.37,2310.25,0
C00560,13,Month-to-month,Fiber optic,No,Electronic check,90.93,1026.61,1
C00561,14,Month-to-month,Fiber optic,No,Electronic check,34.96,437.95,1
C00562,20,Two year,DSL,No,Credit card,55.19,997.99,0
C00563,59,One year,DSL,No,Electronic check,56.76,3085.58,0
C00564,3,Month-to-month,Fiber optic,No,Credit card,60.4,160.06,0
C00565,6,One year,DSL,Yes,Mailed check,36.29,217.47,0
C00566,10,Month-to-month,Fiber optic,No,Credit card,76.54,719.41,1
C00567,47,One year,Fiber optic,No,Mailed check,104.13,4868.54,0
C00568,35,Two year,Fiber optic,No,Electronic check,34.36,1091.33,0
C00569,23,Two year,Fiber optic,No,Mailed check,91.44,1858.38,0
C00570,56,One year,DSL,Yes,Credit card,43.69,2380.92,0
C00571,36,Two year,Fiber optic,No,Credit card,42.45,1427.06,1
C00572,33,Month-to-month,DSL,No,Credit card,48.64,1537.01,0
C00573,46,One year,No internet,Yes,Credit card,34.94,1422.2,0
C00574,67,Two year,Fiber optic,Yes,Mailed check,69.39,4132.86,0
C00575,24,Month-to-month,Fiber optic,Yes,Mailed check,91.64,2147.4,0
C00576,25,Month-to-month,DSL,Yes,Electronic check,95.9,2222.95,0
C00577,29,One year,Fiber optic,Yes,Mailed check,55.59,1551.1,0
C00578,71,One year,No internet,Yes,Electronic check,50.83,3590.45,0
C00579,15,Two year,DSL,Yes,Electronic check,59.26,816.42,0
C00580,65,Month-to-month,No internet,Yes,Electronic check,24.49,1503.59,0
C00581,58,Month-to-month,DSL,No,Bank transfer,30.22,1618.56,0
C00582,62,One year,No internet,No,Mailed check,27.44,1596.84,0
C00583,71,Two year,No internet,Yes,Mailed check,46.55,2848.51,0
C00584,19,Month-to-month,Fiber optic,Yes,Mailed check,57.64,940.0,1
C00585,8,One year,DSL,No,Credit card,69.85,504.43,0
C00586,57,Month-to-month,Fiber optic,Yes,Credit card,118.45,6726.93,0
C00587,42,Month-to-month,DSL,Yes,Electronic check,65.11,2614.2,0
C00588,56,Month-to-month,DSL,Yes,Electronic check,90.9,4615.52,1
C00589,64,Two year,Fiber optic,No,Electronic check,91.45,5353.27,0
C00590,46,Two year,DSL,No,Bank transfer,80.17,3656.26,0
C00591,70,One year,DSL,Yes,Mailed check,109.73,7527.97,0
C00592,62,Two year,No internet,Yes,Electronic check,34.59,2076.07,0
C00593,69,One year,DSL,No,Electronic check,37.36,2295.72,0
C00594,47,Month-to-month,Fiber optic,Yes,Bank transfer,63.76,2874.54,1
C00595,1,Month-to-month,Fiber optic,No,Bank transfer,90.27,82.18,0
C00596,69,One year,No internet,No,Credit card,35.72,2448.39,0
C00597,62,Month-to-month,Fiber optic,Yes,Mailed check,39.03,2357.85,0
C00598,33,Month-to-month,Fiber optic,No,Electronic check,56.34,1706.82,0
C00599,37,Month-to-month,No internet,No,Bank transfer,25.81,837.45,0
C00600,19,Month-to-month,Fiber optic,No,Bank transfer,34.5,650.0,1
C00601,54,Two year,DSL,No,Electronic check,107.97,5553.39,1
C00602,42,One year,DSL,No,Mailed check,61.52,2382.33,0
C00603,2,One year,Fiber optic,No,Electronic check,53.16,97.52,0
C00604,21,Month-to-month,Fiber optic,No,Mailed check,95.76,1816.21,1
C00605,20,One year,DSL,Yes,Bank transfer,65.0,1265.1,0
C00606,68,One year,DSL,Yes,Credit card,99.38,6720.17,0
C00607,72,Two year,No internet,No,Bank transfer,38.11,2561.71,0
C00608,59,Two year,DSL,Yes,Electronic check,41.76,2431.02,0
C00609,46,One year,Fiber optic,Yes,Bank transfer,78.38,3067.51,0
C00610,27,One year,DSL,Yes,Credit card,46.7,1252.25,0
C00611,9,Two year,Fiber optic,Yes,Credit card,73.4,610.31,0
C00612,2,One year,Fiber optic,Yes,Bank transfer,76.88,143.79,1
C00613,40,Month-to-month,Fiber optic,No,Credit card,65.53,2543.54,0
C00614,5,Month-to-month,DSL,Yes,Electronic check,33.21,152.3,1
C00615,31,Month-to-month,Fiber optic,No,Electronic check,59.63,1680.7,1
C00616,52,One year,DSL,Yes,Bank transfer,81.86,4137.89,0
C00617,21,One year,Fiber optic,Yes,Electronic check,80.57,1455.74,1
C00618,3,Month-to-month,No internet,Yes,Credit card,56.25,146.01,1
C00619,29,One year,Fiber optic,No,Bank transfer,54.41,1538.98,0
C00620,25,Month-to-month,DSL,No,Electronic check,118.01,2670.2,0
C00621,9,Month-to-month,Fiber optic,No,Bank transfer,93.28,761.82,0
C00622,63,Two year,DSL,Yes,Electronic check,113.01,6705.46,0
C00623,30,One year,DSL,No,Credit card,30.57,854.19,0
C00624,31,Month-to-month,Fiber optic,Yes,Credit card,56.47,1534.21,0
C00625,61,Month-to-month,Fiber optic,No,Electronic check,101.88,5479.45,0
C00626,62,Month-to-month,DSL,No,Credit card,71.52,4310.14,1
C00627,14,One year,Fiber optic,Yes,Electronic check,34.74,417.8,0
C00628,48,Month-to-month,DSL,No,Bank transfer,39.31,1864.17,0
C00629,33,One year,DSL,No,Credit card,59.32,1705.04,0
C00630,69,Month-to-month,DSL,Yes,Electronic check,83.27,5430.34,0
C00631,38,Month-to-month,Fiber optic,No,Mailed check,98.74,3588.57,0
C00632,32,Month-to-month,No internet,No,Electronic check,48.25,1378.11,1
C00633,62,Month-to-month,No internet,No,Bank transfer,50.07,2680.86,0
C00634,72,One year,No internet,Yes,Mailed check,34.07,2357.66,0
C00635,5,Two year,Fiber optic,Yes,Mailed check,45.41,224.53,0
C00636,52,One year,DSL,No,Credit card,45.0,2264.35,0
C00637,44,Month-to-month,DSL,No,Credit card,43.48,1796.91,0
C00638,54,Month-to-month,No internet,Yes,Credit card,33.95,1675.51,0
C00639,43,One year,DSL,No,Credit card,107.74,4585.94,0
C00640,45,Month-to-month,DSL,No,Mailed check,64.07,2707.8,0
C00641,56,Two year,Fiber optic,No,Mailed check,62.91,3359.76,0
C00642,19,One year,Fiber optic,Yes,Credit card,39.64,703.76,0
C00643,36,One year,Fiber optic,Yes,Bank transfer,94.38,3148.71,0
C00644,48,One year,No internet,Yes,Credit card,37.68,1568.38,0
C00645,25,Month-to-month,Fiber optic,Yes,Mailed check,101.59,2479.09,0
C00646,49,One year,Fiber optic,Yes,Mailed check,114.05,4858.33,0
C00647,6,Month-to-month,Fiber optic,No,Mailed check,116.29,635.43,0
C00648,50,One year,Fiber optic,No,Credit card,51.67,2224.02,0
C00649,64,Month-to-month,No internet,Yes,Bank transfer,37.91,2244.42,1
C00650,69,One year,Fiber optic,No,Bank transfer,35.84,2439.63,0
C00651,32,One year,Fiber optic,Yes,Electronic check,88.32,2780.43,0
C00652,12,Month-to-month,Fiber optic,Yes,Bank transfer,118.55,1383.96,0
C00653,67,Month-to-month,No internet,No,Mailed check,57.44,3814.81,0
C00654,7,Two year,DSL,Yes,Bank transfer,71.93,481.95,0
C00655,7,Month-to-month,DSL,Yes,Mailed check,49.61,295.24,0
C00656,70,Two year,No internet,Yes,Mailed check,41.8,2579.95,0
C00657,36,Month-to-month,DSL,Yes,Electronic check,84.43,2643.41,1
C00658,1,Month-to-month,No internet,Yes,Electronic check,29.92,27.97,1
C00659,31,Month-to-month,No internet,No,Credit card,57.16,1544.35,0
C00660,20,Month-to-month,Fiber optic,Yes,Mailed check,32.96,649.35,1
C00661,20,One year,DSL,No,Mailed check,107.05,2094.25,1
C00662,6,Month-to-month,No internet,No,Electronic check,39.42,216.82,1
C00663,64,Month-to-month,DSL,No,Electronic check,74.93,4501.4,0
C00664,65,Two year,DSL,Yes,Mailed check,100.95,5695.07,0
C00665,2,Month-to-month,DSL,No,Electronic check,84.14,162.81,0
C00666,39,Month-to-month,Fiber optic,No,Mailed check,71.89,2494.66,0
C00667,1,Month-to-month,Fiber optic,No,Electronic check,31.81,31.53,0
C00668,48,Month-to-month,Fiber optic,No,Electronic check,115.91,5013.01,0
C00669,12,One year,DSL,Yes,Credit card,113.2,1264.58,0
C00670,23,One year,Fiber optic,No,Mailed check,76.12,1696.03,0
C00671,4,Two year,Fiber optic,Yes,Credit card,53.69,212.26,0
C00672,58,Month-to-month,No internet,Yes,Credit card,34.97,1998.81,0
C00673,57,One year,Fiber optic,No,Electronic check,103.36,5427.96,0
C00674,46,Month-to-month,DSL,Yes,Electronic check,81.76,3666.31,0
C00675,66,One year,Fiber optic,Yes,Electronic check,54.45,3450.6,0
C00676,6,Month-to-month,Fiber optic,Yes,Credit card,50.79,275.89,1
C00677,23,Month-to-month,DSL,Yes,Mailed check,93.55,2006.83,0
C00678,45,Two year,Fiber optic,No,Mailed check,39.39,1697.81,0
C00679,17,Two year,DSL,Yes,Electronic check,30.9,475.47,0
C00680,54,Month-to-month,Fiber optic,Yes,Bank transfer,63.22,3071.97,1
C00681,60,Month-to-month,Fiber optic,Yes,Electronic check,81.01,4653.08,0
C00682,54,Month-to-month,DSL,No,Electronic check,65.69,3174.53,1
C00683,18,One year,Fiber optic,Yes,Bank transfer,42.35,727.83,0
C00684,51,Month-to-month,No internet,Yes,Credit card,29.45,1281.44,1
C00685,54,One year,Fiber optic,Yes,Electronic check,38.57,1862.34,0
C00686,3,Two year,Fiber optic,Yes,Mailed check,117.78,352.72,0
C00687,14,Month-to-month,DSL,No,Electronic check,41.41,572.07,1
C00688,32,Two year,DSL,No,Bank transfer,119.72,3750.4,1
C00689,65,One year,Fiber optic,No,Electronic check,38.65,2479.91,0
C00690,32,Two year,DSL,Yes,Electronic check,34.04,1025.69,0
C00691,8,Two year,Fiber optic,Yes,Bank transfer,56.57,400.28,0
C00692,4,One year,Fiber optic,No,Credit card,73.31,289.13,0
C00693,40,Two year,Fiber optic,No,Mailed check,91.18,3529.04,0
C00694,48,Month-to-month,No internet,No,Bank transfer,43.11,1874.75,0
C00695,21,One year,DSL,No,Electronic check,41.69,843.62,0
C00696,12,Two year,Fiber optic,No,Electronic check,30.38,316.97,0
C00697,15,Two year,Fiber optic,Yes,Credit card,115.36,1724.31,0
C00698,20,Month-to-month,DSL,Yes,Mailed check,52.78,1027.17,0
C00699,26,Two year,Fiber optic,Yes,Bank transfer,105.74,2644.47,0
